305	1.5	3.5	3.5	4.0	4.0
431	2.5	2.5	5.0	5.0	5.5
1207	3.5	2.5	5.0	4.0	6.0
134	1.5	3.5	4.0	5.0	6.0
1138	6.0	3.5	4.0	2.5	6.0
227	4.0	3.0	4.5	2.5	6.0
854	5.0	0.0	5.0	7.0	5.5
1620	5.0	1.0	5.5	2.0	6.5
1466	5.0	2.5	6.0	6.0	5.0
572	2.0	2.5	5.5	4.5	4.0
416	2.5	2.5	3.5	4.0	4.0
1131	6.0	1.0	5.0	3.0	6.0
396	2.5	1.5	3.0	3.5	4.0
155	4.5	0.5	5.5	3.0	6.0
206	2.5	0.5	7.0	6.0	7.0
404	2.0	3.0	4.0	6.0	5.0
373	3.5	2.5	6.5	2.5	6.5
640	5.5	1.5	6.5	5.5	5.5
100	2.0	1.5	3.5	6.5	4.5
1210	4.5	2.5	4.5	4.5	6.0
789	3.0	2.0	4.0	4.0	6.0
624	4.5	2.5	5.5	1.5	4.5
740	2.0	2.5	5.0	4.0	4.0
860	4.5	3.5	4.5	6.0	6.0
1721	5.0	4.0	3.5	5.0	6.5
1686	4.0	3.5	4.0	4.0	5.5
661	5.5	0.0	2.5	4.0	5.5
1499	2.5	2.5	3.0	2.0	4.0
1191	3.0	3.0	2.5	6.5	7.0
1495	3.0	2.0	5.0	5.0	5.0
1058	5.0	0.5	5.0	4.5	7.0
1191	3.0	3.0	2.5	6.5	7.0
322	4.5	0.5	4.0	5.0	6.0
1663	4.0	3.0	4.5	4.5	5.5
432	1.0	3.5	5.0	7.0	2.0
515	1.5	1.0	4.5	5.5	1.5
1060	2.0	0.5	4.5	5.5	4.0
619	2.0	3.5	4.5	3.5	5.0
1210	4.5	2.5	4.5	4.5	6.0
1744	6.5	4.5	5.5	4.5	6.5
1142	6.0	5.0	1.5	5.0	6.0
850	2.5	1.5	5.0	5.5	4.5
830	1.0	0.0	5.0	7.0	5.5
1282	2.0	4.0	5.5	4.5	5.5
1529	2.0	4.0	3.0	5.5	3.5
1363	4.0	1.5	3.5	7.0	6.5
1575	3.0	2.5	4.0	5.5	6.0
710	1.5	5.0	1.5	4.5	6.5
1601	1.0	3.0	3.5	5.5	5.0
161	5.0	0.5	3.0	5.5	5.5
310	3.5	2.0	2.5	5.5	5.0
1298	4.0	1.0	4.0	5.0	6.5
1126	3.0	0.0	4.0	5.5	6.0
830	1.0	0.0	5.0	7.0	5.5
223	2.0	0.0	3.5	6.0	6.5
1515	5.5	4.0	4.5	4.5	6.5
167	5.0	2.5	3.5	4.0	6.0
1618	3.5	1.5	3.5	5.5	4.5
135	2.5	1.0	2.5	6.5	4.0
429	1.5	2.0	4.5	5.5	5.5
1435	4.0	2.0	5.0	5.0	6.0
1497	4.5	1.5	5.0	3.5	5.0
72	3.5	2.5	4.0	7.0	7.0
887	2.0	1.0	3.0	6.5	6.0
1472	4.0	1.0	3.5	4.0	6.5
539	5.5	3.0	5.5	3.0	6.5
146	5.5	1.5	5.0	5.0	5.0
599	2.0	1.5	3.0	5.0	6.5
640	5.5	1.5	6.5	5.5	5.5
376	2.5	3.0	6.5	4.0	5.0
1128	5.5	4.0	4.0	3.0	5.5
363	5.5	4.5	5.0	3.5	6.0
628	4.0	3.0	4.5	4.0	5.5
774	2.0	4.0	4.0	4.0	7.0
1544	2.5	1.0	6.5	5.5	4.5
505	1.5	5.0	2.5	3.0	4.0
929	2.5	3.0	4.0	3.0	4.0
1056	2.5	2.0	4.0	5.5	5.5
211	4.0	1.5	6.0	7.0	5.0
21	3.5	3.0	5.0	3.0	7.0
1425	4.0	4.5	3.0	7.0	6.5
47	4.5	1.0	6.0	7.0	4.5
320	5.5	2.5	4.5	3.0	5.0
1281	3.0	1.0	5.5	5.0	4.5
655	3.0	3.0	2.5	4.5	4.0
534	4.0	0.0	3.0	2.5	7.0
1292	7.0	3.0	4.0	1.0	7.0
1000	1.0	0.5	4.5	5.0	5.0
1734	5.5	3.0	4.5	5.5	5.5
1674	6.5	4.0	4.0	3.0	5.0
873	4.5	2.5	5.0	5.0	3.5
1002	6.5	2.0	4.0	6.0	5.0
888	5.5	3.5	3.0	5.0	5.0
1207	3.5	2.5	5.0	4.0	6.0
856	2.5	2.0	5.0	2.5	4.5
998	3.0	0.0	5.0	4.5	7.0
445	2.5	1.5	3.5	6.0	5.0
90	2.5	1.5	5.5	5.5	4.5
602	1.0	1.0	4.5	5.5	4.5
561	4.5	2.0	4.0	4.5	6.0
1695	3.5	2.0	4.0	4.0	5.5
782	4.0	4.0	4.0	5.5	5.5
1366	5.0	3.0	5.0	7.0	5.5
806	3.5	3.5	4.0	4.5	4.5
764	3.0	1.5	5.5	4.5	3.5
1381	1.5	4.0	4.0	2.5	6.0
646	2.5	1.5	6.0	4.0	6.0
1146	1.5	3.0	4.5	4.5	5.0
1323	2.5	4.5	4.0	2.5	5.5
1734	5.5	3.0	4.5	5.5	5.5
518	5.0	1.0	2.5	5.5	7.0
1465	2.0	4.5	5.0	6.5	2.5
577	2.0	2.5	3.5	4.0	4.0
305	1.5	3.5	3.5	4.0	4.0
260	1.0	5.5	4.0	6.5	7.0
1288	6.0	5.5	7.0	2.5	7.0
745	2.5	0.5	4.0	6.0	6.5
1058	5.0	0.5	5.0	4.5	7.0
1681	2.0	5.0	5.5	3.5	4.0
545	2.5	1.5	3.0	4.5	6.0
1454	2.5	1.5	6.5	5.5	5.0
1121	4.0	2.5	3.5	4.0	6.0
129	4.5	1.0	4.0	7.0	5.5
94	3.0	1.0	6.0	5.5	5.5
1293	5.0	6.0	4.0	4.5	3.0
1055	5.5	2.5	4.0	5.0	6.5
646	2.5	1.5	6.0	4.0	6.0
869	4.5	4.5	4.5	2.5	7.0
769	4.0	2.5	7.0	1.5	4.5
211	4.0	1.5	6.0	7.0	5.0
1651	3.0	0.0	5.5	5.5	6.5
1492	3.0	3.0	2.5	3.5	4.5
874	4.0	3.5	3.5	3.5	7.0
1506	3.5	4.5	4.0	2.5	5.0
1504	2.0	2.0	4.0	6.5	7.0
1456	3.0	0.0	4.0	4.0	6.5
1003	3.0	3.0	4.0	5.0	5.0
1708	4.5	1.5	4.0	4.5	5.0
1366	5.0	3.0	5.0	7.0	5.5
119	2.5	1.5	4.5	4.5	7.0
1123	5.0	0.5	3.0	4.5	7.0
1337	2.5	0.0	4.0	6.0	6.5
707	5.0	2.0	4.5	4.5	6.0
660	5.5	1.0	5.0	3.0	6.0
1102	1.5	3.5	2.5	7.0	5.5
48	2.0	3.0	3.5	5.0	6.0
1484	2.5	1.5	3.5	4.5	6.0
995	5.0	2.5	3.0	5.0	5.5
921	2.5	4.0	4.0	1.5	5.5
1235	3.0	3.5	3.5	4.0	6.5
945	6.0	1.0	4.5	6.5	3.0
1585	2.0	0.0	5.0	4.0	6.5
1478	2.5	2.5	3.5	4.5	4.5
858	4.5	1.5	3.5	5.0	4.0
1575	3.0	2.5	4.0	5.5	6.0
1400	2.0	0.5	3.0	7.0	6.0
30	1.0	3.0	4.0	4.0	4.5
416	2.5	2.5	3.5	4.0	4.0
18	4.5	1.5	2.0	3.0	6.5
58	1.5	4.0	2.5	3.0	5.5
1394	5.0	1.0	2.5	1.5	5.5
1642	3.5	0.5	4.0	4.5	6.5
1340	6.0	3.5	4.5	2.0	7.0
310	3.5	2.0	2.5	5.5	5.0
564	6.0	1.5	3.5	6.0	7.0
1691	2.5	1.5	4.5	4.0	4.5
517	4.0	1.0	4.0	5.5	7.0
1313	6.5	1.0	5.5	4.0	6.5
569	5.0	1.0	6.5	7.0	6.5
1451	5.0	4.5	3.0	6.0	4.5
976	5.0	0.5	3.5	6.5	6.5
416	2.5	2.5	3.5	4.0	4.0
510	2.0	4.5	4.0	2.5	2.0
1210	4.5	2.5	4.5	4.5	6.0
1265	1.0	2.0	3.5	5.0	6.0
406	1.5	3.0	5.0	3.0	4.5
611	3.5	2.5	4.0	4.0	4.0
1737	2.0	1.0	6.5	6.0	4.5
1600	1.0	4.0	4.5	5.5	5.0
1040	1.5	3.0	3.5	3.5	5.0
106	2.0	2.0	4.0	4.5	5.0
956	7.0	4.5	4.0	3.0	7.0
1388	6.5	1.5	4.0	4.0	5.0
1470	3.5	0.0	5.0	5.0	4.5
1454	2.5	1.5	6.5	5.5	5.0
1172	3.0	1.0	5.0	6.5	6.0
317	2.5	3.5	4.0	5.0	4.5
132	3.5	0.5	4.0	4.5	6.5
433	3.0	3.0	6.5	6.0	4.5
478	2.5	2.0	4.0	3.5	6.0
214	5.0	0.5	3.5	6.5	6.0
527	5.0	0.5	4.5	4.5	6.5
488	3.0	4.0	3.5	3.5	3.5
1036	1.0	2.5	3.0	5.0	4.5
400	3.5	2.0	5.0	4.0	6.5
427	4.0	2.0	3.5	5.0	5.0
527	5.0	0.5	4.5	4.5	6.5
1074	2.0	2.5	6.5	4.5	7.0
150	4.0	2.5	4.0	4.0	5.0
876	2.5	3.5	3.0	5.0	5.5
857	2.5	3.0	1.5	5.5	6.0
945	6.0	1.0	4.5	6.5	3.0
1028	4.5	3.0	4.0	6.0	6.0
7	4.0	0.0	4.0	6.0	6.0
1100	6.0	0.5	6.5	5.5	5.0
666	4.5	3.0	3.0	4.5	5.5
783	4.5	3.0	4.0	7.0	5.5
296	3.0	2.0	3.5	4.0	4.5
76	4.0	4.5	5.0	5.0	6.0
1311	6.0	1.0	6.5	4.0	7.0
1733	3.0	2.5	4.0	3.0	6.0
602	1.0	1.0	4.5	5.5	4.5
1210	4.5	2.5	4.5	4.5	6.0
66	4.5	2.0	2.5	4.5	2.5
278	2.5	1.0	6.0	6.0	6.0
1358	2.5	5.0	3.5	5.0	5.5
878	5.5	4.0	3.5	3.5	6.5
1132	2.0	2.5	5.5	5.5	6.0
257	1.5	2.5	4.0	3.5	6.5
291	3.0	1.0	4.0	4.0	4.5
784	4.5	1.5	5.0	5.5	6.5
1625	5.0	3.0	3.5	3.0	5.0
152	5.5	0.5	2.0	7.0	5.5
1606	6.0	2.5	4.0	5.0	6.5
1510	2.5	2.5	3.0	6.5	5.5
945	6.0	1.0	4.5	6.5	3.0
1084	4.0	4.5	6.0	5.0	7.0
830	1.0	0.0	5.0	7.0	5.5
122	1.5	0.5	4.5	5.0	4.0
1698	1.0	1.5	2.5	4.5	4.0
281	3.0	3.0	5.5	3.0	5.0
48	2.0	3.0	3.5	5.0	6.0
479	3.5	2.5	3.5	4.5	6.5
1023	3.0	1.5	6.0	3.5	7.0
1513	3.0	5.0	5.0	4.0	6.0
1714	5.0	1.0	5.5	6.0	6.5
1615	2.5	3.5	3.5	6.0	5.5
731	1.5	4.0	1.5	1.5	6.0
889	3.5	1.5	4.5	5.5	4.5
1503	2.0	0.0	6.0	6.5	6.5
1698	1.0	1.5	2.5	4.5	4.0
1441	7.0	3.5	5.5	4.5	7.0
278	2.5	1.0	6.0	6.0	6.0
1625	5.0	3.0	3.5	3.0	5.0
970	2.5	0.5	3.0	5.5	6.0
1638	3.5	3.5	5.0	2.5	5.5
405	3.0	1.0	3.5	5.5	4.5
438	4.0	3.0	2.5	5.0	6.0
246	3.5	3.0	4.0	4.5	4.5
929	2.5	3.0	4.0	3.0	4.0
938	2.0	3.0	2.5	4.0	5.5
993	3.5	2.5	4.5	3.5	4.5
1309	1.5	5.0	6.0	5.5	5.0
277	6.0	0.5	6.5	3.0	4.5
1564	1.5	2.0	4.5	6.5	5.5
85	2.5	1.5	4.0	2.5	4.0
730	3.5	4.0	4.5	3.0	4.0
464	6.5	1.5	4.5	4.5	6.5
729	3.5	0.5	4.0	2.5	5.5
1283	4.0	3.0	4.5	3.5	5.5
664	2.5	3.5	4.0	3.0	6.0
1576	3.0	3.5	6.5	4.0	7.0
1219	3.0	3.5	3.5	4.0	4.0
1417	3.5	4.0	4.5	2.5	4.0
765	4.0	0.5	6.5	6.5	6.0
1182	3.5	3.5	3.5	5.5	5.5
1682	4.5	2.5	3.0	6.0	4.5
1381	1.5	4.0	4.0	2.5	6.0
373	3.5	2.5	6.5	2.5	6.5
1283	4.0	3.0	4.5	3.5	5.5
56	4.0	3.5	4.0	3.0	6.5
1350	5.0	1.5	3.5	3.0	5.0
529	2.5	2.0	6.0	5.5	4.5
1554	4.0	3.0	4.0	4.0	4.0
1226	5.0	5.5	4.0	6.0	6.0
1500	4.0	0.0	3.5	6.5	7.0
837	4.0	2.0	6.0	4.0	6.0
812	5.0	5.0	5.5	4.0	4.5
681	4.5	3.0	5.5	5.5	5.5
887	2.0	1.0	3.0	6.5	6.0
1353	5.0	3.0	4.5	4.0	6.5
609	1.0	2.0	5.0	5.5	3.5
945	6.0	1.0	4.5	6.5	3.0
1288	6.0	5.5	7.0	2.5	7.0
1171	3.0	3.0	4.0	7.0	5.5
1269	3.5	2.5	5.5	4.5	4.5
1085	2.0	3.5	5.5	4.5	7.0
241	3.5	2.0	4.5	5.0	6.0
1348	2.5	2.0	4.0	5.0	4.5
377	3.5	3.5	4.5	4.0	6.0
1421	4.0	3.0	5.5	4.5	5.5
1656	1.5	4.5	5.5	4.5	7.0
1536	2.5	2.0	6.0	5.0	6.0
1219	3.0	3.5	3.5	4.0	4.0
1607	5.5	3.5	3.5	4.5	6.0
1730	3.5	2.5	3.5	6.0	6.0
874	4.0	3.5	3.5	3.5	7.0
457	3.5	2.5	5.0	2.0	6.5
1005	5.5	3.5	3.0	4.5	5.0
1316	6.0	2.0	4.5	3.0	6.5
1504	2.0	2.0	4.0	6.5	7.0
1179	2.5	2.5	3.5	3.0	5.0
982	4.5	1.0	4.5	2.5	6.0
1406	4.5	4.0	6.5	6.0	6.0
1635	4.0	2.0	4.5	5.0	6.5
1184	1.0	1.0	4.0	6.0	5.0
1022	1.5	4.0	5.0	4.0	4.0
619	2.0	3.5	4.5	3.5	5.0
49	3.5	2.0	4.5	6.0	6.0
433	3.0	3.0	6.5	6.0	4.5
228	4.0	3.0	3.0	5.0	4.5
589	3.5	3.5	1.0	3.5	5.0
1210	4.5	2.5	4.5	4.5	6.0
1546	5.0	1.0	3.0	6.0	7.0
1060	2.0	0.5	4.5	5.5	4.0
154	2.0	3.5	6.0	5.0	6.5
497	5.0	2.5	4.0	5.0	5.5
1185	3.5	3.5	4.5	3.5	7.0
574	2.0	2.0	5.0	4.0	6.0
92	2.0	2.0	4.5	5.5	4.5
1033	3.5	4.5	4.0	1.5	6.5
275	3.0	1.0	6.0	4.5	5.0
1712	4.0	5.5	2.0	3.0	5.0
1658	1.5	2.0	6.0	3.0	5.0
974	3.5	2.0	3.0	7.0	4.0
1649	5.0	1.0	6.5	6.0	5.5
1491	4.0	0.0	6.5	7.0	2.5
456	5.0	0.5	7.0	7.0	6.0
668	1.0	4.5	1.5	6.0	4.0
494	4.5	2.5	3.0	4.0	6.0
611	3.5	2.5	4.0	4.0	4.0
1586	3.0	1.0	3.0	4.0	5.0
370	1.5	1.5	4.0	4.0	5.5
878	5.5	4.0	3.5	3.5	6.5
1736	3.5	2.0	2.0	6.0	5.0
414	5.0	4.0	3.5	3.0	5.0
1739	4.0	2.0	4.0	7.0	4.5
446	1.5	3.0	4.5	3.0	6.0
1290	4.0	3.5	4.0	4.5	4.0
738	2.5	4.0	4.5	4.5	5.0
915	1.5	3.0	4.5	5.5	4.5
1385	3.5	1.0	3.5	6.0	4.5
419	6.0	3.0	4.5	6.5	6.5
1542	4.5	1.5	4.0	3.5	5.0
174	2.5	1.5	4.5	6.5	5.0
584	5.0	0.5	6.0	6.0	7.0
1443	3.0	3.0	3.5	3.5	5.5
720	4.0	3.5	3.5	4.0	4.0
1280	1.0	3.0	6.0	4.5	4.5
1506	3.5	4.5	4.0	2.5	5.0
1109	5.5	1.0	4.5	4.0	7.0
1308	3.5	2.5	2.5	5.0	7.0
1752	3.5	1.0	3.5	4.0	6.0
1073	3.0	4.0	1.0	7.0	6.0
78	1.5	1.0	4.0	4.0	2.5
72	3.5	2.5	4.0	7.0	7.0
630	1.0	0.5	4.0	5.5	6.0
1213	6.5	4.0	5.5	4.0	5.5
1546	5.0	1.0	3.0	6.0	7.0
1487	2.5	2.5	5.0	4.5	5.5
339	5.5	1.5	6.0	4.5	7.0
824	1.0	1.0	4.5	5.5	3.5
1075	2.0	2.5	3.0	4.5	4.5
1265	1.0	2.0	3.5	5.0	6.0
1210	4.5	2.5	4.5	4.5	6.0
938	2.0	3.0	2.5	4.0	5.5
1384	6.0	0.0	6.0	5.5	6.0
363	5.5	4.5	5.0	3.5	6.0
1369	3.0	1.0	3.0	6.5	6.0
1181	3.5	2.0	5.0	4.0	4.0
544	4.0	3.0	6.5	3.0	5.5
1691	2.5	1.5	4.5	4.0	4.5
1057	4.5	0.0	4.0	6.0	6.5
1123	5.0	0.5	3.0	4.5	7.0
566	3.5	2.5	4.5	3.5	6.0
1218	2.5	1.0	4.0	6.5	5.5
60	7.0	4.5	4.0	3.0	7.0
1366	5.0	3.0	5.0	7.0	5.5
1527	5.0	1.0	5.0	6.5	6.5
980	1.5	4.0	4.0	4.0	5.0
1637	1.5	0.5	4.0	7.0	5.5
1210	4.5	2.5	4.5	4.5	6.0
1271	2.0	2.5	3.5	5.5	5.0
1341	2.0	0.5	3.0	6.5	7.0
830	1.0	0.0	5.0	7.0	5.5
36	1.0	1.0	3.5	5.5	4.5
620	6.0	4.5	5.5	3.0	7.0
483	3.0	4.5	3.5	5.0	7.0
1682	4.5	2.5	3.0	6.0	4.5
910	4.0	3.0	4.5	6.5	6.5
93	2.5	5.0	2.5	3.0	3.5
463	5.0	4.5	4.0	3.0	3.5
1224	3.0	1.0	5.0	5.0	5.0
90	2.5	1.5	5.5	5.5	4.5
461	2.5	4.0	4.5	5.5	6.5
851	2.0	3.5	2.5	4.5	5.5
1387	1.5	0.0	3.0	7.0	7.0
412	5.5	2.5	5.0	6.0	4.5
728	4.5	1.5	4.5	4.0	5.0
766	3.5	1.5	4.5	4.0	6.0
802	3.5	2.0	4.5	2.5	5.5
1735	6.0	1.5	3.5	5.5	6.0
1328	3.5	1.0	4.5	4.0	5.0
60	7.0	4.5	4.0	3.0	7.0
1746	3.5	2.5	3.5	4.0	5.0
563	4.5	1.5	4.0	5.5	6.5
442	3.0	2.0	3.0	6.5	7.0
506	5.0	0.0	5.5	4.0	6.0
1337	2.5	0.0	4.0	6.0	6.5
1389	1.0	0.5	3.5	5.0	5.0
1719	3.0	0.5	5.5	5.5	7.0
211	4.0	1.5	6.0	7.0	5.0
320	5.5	2.5	4.5	3.0	5.0
1656	1.5	4.5	5.5	4.5	7.0
1295	4.0	4.0	2.5	4.5	6.5
21	3.5	3.0	5.0	3.0	7.0
996	4.5	3.5	4.5	6.0	4.5
696	2.5	2.0	3.5	4.0	4.5
211	4.0	1.5	6.0	7.0	5.0
1730	3.5	2.5	3.5	6.0	6.0
1731	1.0	1.0	4.0	2.0	5.5
1466	5.0	2.5	6.0	6.0	5.0
1104	1.5	1.0	5.0	4.0	4.0
82	3.5	1.5	5.5	3.5	6.0
493	4.5	1.0	4.5	7.0	5.5
782	4.0	4.0	4.0	5.5	5.5
1057	4.5	0.0	4.0	6.0	6.5
245	1.0	3.0	3.5	5.5	3.5
847	7.0	2.0	5.0	3.0	7.0
935	3.0	3.5	5.5	3.0	5.5
43	3.5	1.5	4.0	6.0	6.0
579	6.5	1.0	3.5	6.0	4.0
768	3.0	3.0	3.0	3.5	5.5
136	1.5	0.5	4.0	5.5	6.0
886	3.0	1.0	5.0	6.5	5.0
1014	2.0	1.0	6.0	5.5	6.0
291	3.0	1.0	4.0	4.0	4.5
280	3.0	4.0	4.0	3.0	6.5
429	1.5	2.0	4.5	5.5	5.5
1157	4.0	2.0	4.0	3.0	3.0
88	1.0	1.5	5.5	6.5	5.5
747	4.0	1.5	3.0	6.5	4.5
297	3.5	1.0	3.0	3.5	4.0
1615	2.5	3.5	3.5	6.0	5.5
985	2.5	3.5	3.5	3.0	6.0
275	3.0	1.0	6.0	4.5	5.0
1412	2.0	4.0	3.0	5.0	3.0
1197	2.0	3.0	3.5	5.0	5.0
1683	6.0	1.5	4.5	5.0	6.0
434	4.0	3.5	4.5	3.5	3.5
1387	1.5	0.0	3.0	7.0	7.0
1477	1.5	4.0	4.0	3.0	5.5
695	4.0	2.5	4.0	4.0	5.5
110	4.0	2.5	3.5	5.0	5.0
802	3.5	2.0	4.5	2.5	5.5
784	4.5	1.5	5.0	5.5	6.5
65	3.0	2.0	2.5	4.0	6.0
241	3.5	2.0	4.5	5.0	6.0
647	2.0	2.5	3.0	5.5	7.0
272	5.0	5.5	4.5	3.0	5.5
1226	5.0	5.5	4.0	6.0	6.0
1019	2.5	3.5	5.0	6.0	5.0
1705	3.0	2.5	5.5	3.5	5.5
1616	2.0	4.0	4.0	3.0	6.5
215	5.0	3.5	4.5	4.5	4.5
458	4.0	5.5	3.5	5.5	3.0
854	5.0	0.0	5.0	7.0	5.5
1375	6.0	0.5	4.5	3.5	6.5
183	4.0	3.0	4.0	4.0	4.0
1615	2.5	3.5	3.5	6.0	5.5
797	3.5	4.5	3.5	5.0	5.5
1495	3.0	2.0	5.0	5.0	5.0
555	1.0	0.0	1.5	7.0	4.5
178	3.5	5.0	4.5	4.5	6.0
433	3.0	3.0	6.5	6.0	4.5
440	3.5	0.0	5.0	5.5	5.5
1667	2.5	2.5	4.5	5.5	7.0
33	6.0	2.0	3.5	3.0	6.0
261	1.5	3.5	6.5	5.5	6.5
471	4.0	3.0	4.0	5.0	5.0
1275	6.5	4.5	3.5	3.5	7.0
58	1.5	4.0	2.5	3.0	5.5
1050	2.5	2.0	3.0	5.5	4.5
1440	2.0	1.0	2.5	5.0	4.0
1319	3.5	4.0	5.5	4.0	5.5
242	3.0	1.0	6.0	4.5	7.0
1635	4.0	2.0	4.5	5.0	6.5
48	2.0	3.0	3.5	5.0	6.0
1016	4.0	2.0	5.0	5.0	5.5
706	1.5	0.5	4.0	5.5	5.0
906	5.5	5.0	4.0	2.5	5.0
1744	6.5	4.5	5.5	4.5	6.5
1310	3.5	0.5	5.5	4.0	5.5
655	3.0	3.0	2.5	4.5	4.0
553	6.0	4.5	3.5	4.5	7.0
394	4.5	1.0	4.5	3.0	5.0
724	4.5	1.5	3.0	4.0	6.5
1428	4.0	4.0	4.5	5.5	6.0
902	4.0	5.5	4.0	6.0	6.0
1213	6.5	4.0	5.5	4.0	5.5
139	4.0	3.0	4.0	4.0	4.0
1523	4.5	0.5	6.5	6.0	5.5
55	3.5	3.0	5.0	5.5	4.0
1272	4.0	3.0	4.5	4.0	4.5
626	2.0	5.0	3.5	2.5	2.5
1573	3.5	1.5	4.0	6.5	6.0
1509	4.0	3.0	3.0	2.5	6.0
910	4.0	3.0	4.5	6.5	6.5
1477	1.5	4.0	4.0	3.0	5.5
1350	5.0	1.5	3.5	3.0	5.0
743	3.5	3.0	3.5	4.5	5.5
93	2.5	5.0	2.5	3.0	3.5
1361	4.5	0.0	5.5	7.0	6.0
1413	4.5	1.5	4.0	6.5	5.0
516	2.0	2.0	5.5	7.0	6.0
1481	4.0	1.5	4.0	5.5	7.0
1306	2.5	3.5	3.0	4.0	5.0
659	3.5	3.0	5.0	3.0	4.0
1671	4.0	1.5	6.0	6.5	5.0
1157	4.0	2.0	4.0	3.0	3.0
1443	3.0	3.0	3.5	3.5	5.5
923	6.0	1.0	4.5	7.0	7.0
51	4.0	1.0	6.0	4.0	6.5
1577	2.5	4.5	3.0	3.0	5.5
1210	4.5	2.5	4.5	4.5	6.0
774	2.0	4.0	4.0	4.0	7.0
747	4.0	1.5	3.0	6.5	4.5
1154	4.5	1.0	4.5	7.0	5.0
1369	3.0	1.0	3.0	6.5	6.0
952	4.0	2.0	4.0	4.0	5.0
28	1.0	0.0	5.0	5.5	6.0
773	4.0	4.0	4.0	5.0	3.5
311	3.0	3.0	5.0	4.5	6.5
119	2.5	1.5	4.5	4.5	7.0
644	3.0	0.5	4.5	3.5	4.0
757	2.0	1.5	3.0	5.5	5.5
719	2.0	2.0	3.0	7.0	5.0
1047	6.5	1.5	3.0	3.0	5.0
872	4.0	1.5	3.5	4.5	7.0
1144	7.0	0.0	4.0	2.5	6.5
506	5.0	0.0	5.5	4.0	6.0
584	5.0	0.5	6.0	6.0	7.0
1015	4.0	1.0	6.0	4.0	6.5
