65216	0	0	0	0	1
1148	0	0	0	1	1
3591	1	0	1	1	0
111362	0	0	0	0	1
1210	0	0	0	0	1
101895	0	0	0	0	1
1197	0	1	0	0	1
91658	0	1	0	0	1
94777	0	1	0	0	1
339	0	1	1	1	0
106100	0	1	0	0	1
5618	0	1	0	0	1
2858	0	1	0	0	0
52328	0	0	0	0	1
457	0	1	0	0	1
2858	0	1	0	0	0
750	0	0	0	0	1
64614	0	1	0	0	1
1136	0	0	1	0	1
97304	0	0	0	0	1
3147	0	1	0	0	1
2329	0	0	0	0	1
924	0	0	1	0	1
2908	1	1	0	0	1
112552	0	0	0	0	1
3468	0	1	0	0	1
104374	1	1	1	1	1
55247	0	1	1	1	1
1250	0	1	0	0	1
107883	0	1	1	0	1
1204	0	1	0	0	1
1234	0	0	0	0	1
1259	0	1	0	0	1
74458	0	1	1	0	1
30749	0	0	1	0	1
1234	0	0	0	0	1
6579	1	1	0	0	1
7926	0	1	0	0	1
296	0	0	0	1	1
5816	0	0	0	0	1
135567	0	0	0	0	1
2858	0	1	0	0	0
5618	0	1	0	0	1
46578	0	0	1	1	1
7361	0	0	0	1	1
44199	0	0	0	1	1
134853	0	1	0	0	1
2407	0	0	1	1	1
50	0	0	0	0	1
2076	0	1	0	0	1
3361	0	0	0	0	1
457	0	1	0	0	1
78499	1	1	1	0	1
58559	0	0	0	0	1
3462	0	1	0	1	1
7361	0	0	0	1	1
2028	0	0	0	0	1
5971	0	1	0	0	1
910	1	1	0	1	0
3030	0	1	0	0	1
908	0	0	0	0	1
1178	0	1	0	0	1
88125	0	1	0	0	1
7153	0	0	0	0	1
2019	0	0	0	0	1
6378	0	0	0	0	1
356	1	0	1	1	1
296	0	0	0	1	1
110	0	0	0	0	1
1921	0	1	0	0	1
106916	0	1	0	0	1
68358	0	0	0	0	1
68358	0	0	0	0	1
1244	0	0	1	1	1
103141	0	1	0	0	1
112175	0	0	0	0	1
68358	0	0	0	0	1
33794	0	0	0	0	1
1136	0	0	1	0	1
1283	1	0	0	0	1
50	0	0	0	0	1
102445	0	0	0	0	1
112552	0	0	0	0	1
104	0	0	1	1	1
79132	0	0	0	0	1
608	0	1	0	0	1
5418	0	0	0	0	1
593	0	1	0	0	1
54259	0	1	0	0	1
1207	0	0	1	0	1
1198	0	0	0	0	1
2700	0	1	0	0	1
2542	0	0	0	0	1
5291	0	1	0	0	1
1203	0	0	0	0	1
111921	0	1	0	0	1
58559	0	0	0	0	1
48774	0	0	0	0	1
86781	0	1	1	0	1
5444	0	0	0	0	1
5618	0	1	0	0	1
3801	0	1	0	1	1
109487	0	0	0	0	1
61323	1	1	1	1	1
4308	0	1	0	0	1
110	0	0	0	0	1
110	0	0	0	0	1
356	1	0	1	1	1
40815	0	0	1	1	1
4144	0	0	0	1	1
6979	0	0	0	0	1
1907	0	0	0	0	1
108729	1	1	1	1	1
55118	0	1	1	0	1
1036	0	0	0	0	1
608	0	1	0	0	1
858	0	0	1	0	1
1196	0	0	1	0	1
318	0	0	0	0	1
8516	0	0	0	0	1
908	0	0	0	0	1
5971	0	1	0	0	1
50	0	0	0	0	1
1178	0	1	0	0	1
1203	0	0	0	0	1
1293	0	0	0	1	1
112940	0	1	0	0	1
3275	0	0	1	1	1
296	0	0	0	1	1
527	0	1	0	0	1
48982	0	0	0	0	1
55820	0	1	0	0	1
1299	0	0	0	0	1
593	0	1	0	0	1
86190	1	1	1	1	1
68237	0	0	0	1	1
1219	0	1	1	1	1
52328	0	0	0	0	1
733	0	0	0	0	1
68954	0	1	0	0	1
912	0	1	1	0	1
1230	0	1	0	0	1
3435	0	1	0	0	1
1244	0	0	1	1	1
1247	0	1	1	0	1
953	0	1	0	0	1
110102	0	0	0	0	1
326	0	1	0	0	1
59315	0	0	0	0	1
1199	0	1	0	0	1
5971	0	1	0	0	1
912	0	1	1	0	1
84152	0	1	0	0	1
912	0	1	1	0	1
48516	0	0	0	0	1
104879	0	1	0	0	1
112183	0	1	1	0	1
3022	1	0	1	1	1
1204	0	1	0	0	1
33794	0	0	0	0	1
1704	0	1	0	0	1
17	0	1	1	1	0
8961	0	1	0	0	1
318	0	0	0	0	1
112171	0	0	0	0	1
1017	0	0	1	0	1
7153	0	0	0	0	1
56782	0	1	0	0	1
1203	0	0	0	0	1
2025	0	1	0	0	1
48516	0	0	0	0	1
6350	0	1	0	0	1
858	0	0	1	0	1
8228	0	0	0	0	1
3181	0	0	0	0	1
103624	1	0	1	1	1
1193	0	1	0	0	1
2858	0	1	0	0	0
1299	0	0	0	0	1
608	0	1	0	0	1
97921	0	1	1	1	1
5989	0	1	0	1	1
3675	1	0	1	1	1
1307	1	1	0	1	1
97938	0	1	0	0	1
5952	0	1	0	0	1
541	0	1	0	0	1
593	0	1	0	0	1
1036	0	0	0	0	1
68954	0	1	0	0	1
3996	0	1	0	0	1
8368	0	1	0	0	1
1240	0	0	0	0	1
923	0	0	0	0	1
923	0	0	0	0	1
98361	0	1	0	0	1
2019	0	0	0	0	1
527	0	1	0	0	1
1653	0	0	0	1	1
89492	0	0	0	0	1
134853	0	1	0	0	1
5995	0	1	0	0	1
48516	0	0	0	0	1
541	0	1	0	0	1
114028	0	0	0	1	1
48516	0	0	0	0	1
116797	0	1	0	0	1
6708	0	1	1	0	1
1235	0	1	0	0	1
5008	0	1	0	0	1
924	0	0	1	0	1
97304	0	0	0	0	1
34405	0	0	0	0	1
1214	0	0	0	0	1
97752	0	1	0	0	1
318	0	0	0	0	1
108949	0	0	0	0	1
1784	1	1	0	0	1
64614	0	1	0	0	1
141636	0	1	1	0	0
8665	0	1	0	0	1
3365	1	1	1	0	1
3252	1	0	0	1	1
127198	0	1	0	0	1
5400	0	0	0	0	1
68157	0	1	0	0	1
110102	0	0	0	0	1
3435	0	1	0	0	1
78574	0	1	0	0	1
74458	0	1	1	0	1
1197	0	1	0	0	1
1199	0	1	0	0	1
904	0	1	1	0	1
589	0	0	0	0	1
296	0	0	0	1	1
111	0	1	0	1	1
1214	0	0	0	0	1
916	0	1	1	1	1
5690	0	1	0	0	0
98961	0	0	0	0	1
112552	0	0	0	0	1
5902	0	1	0	0	1
922	0	1	1	1	1
81834	0	1	0	0	1
3289	0	1	0	1	0
110	0	0	0	0	1
2905	0	0	0	0	1
1954	0	0	1	0	1
908	0	0	0	0	1
76093	0	1	0	0	1
2329	0	0	0	0	1
3152	1	1	0	1	1
1407	0	0	1	0	1
103141	0	1	0	0	1
3275	0	0	1	1	1
858	0	0	1	0	1
1262	0	0	0	0	1
1225	0	1	0	0	1
44199	0	0	0	1	1
2028	0	0	0	0	1
5291	0	1	0	0	1
1178	0	1	0	0	1
3435	0	1	0	0	1
47610	0	0	1	0	1
48516	0	0	0	0	1
1193	0	1	0	0	1
17	0	1	1	1	0
7153	0	0	0	0	1
5291	0	1	0	0	1
318	0	0	0	0	1
923	0	0	0	0	1
318	0	0	0	0	1
2019	0	0	0	0	1
1234	0	0	0	0	1
4262	0	1	0	0	1
4144	0	0	0	1	1
114028	0	0	0	1	1
86781	0	1	1	0	1
109374	0	1	0	0	1
2019	0	0	0	0	1
3435	0	1	0	0	1
44199	0	0	0	1	1
2571	0	1	0	0	1
2194	0	0	0	0	1
589	0	0	0	0	1
4262	0	1	0	0	1
110	0	0	0	0	1
541	0	1	0	0	1
4993	0	0	0	0	1
318	0	0	0	0	1
3996	0	1	0	0	1
1148	0	0	0	1	1
318	0	0	0	0	1
150	0	0	1	0	1
858	0	0	1	0	1
5952	0	1	0	0	1
2186	0	1	0	0	1
1214	0	0	0	0	1
56367	1	1	0	0	1
1035	0	0	0	0	1
99114	0	1	0	0	1
61236	0	1	0	0	1
104944	0	1	1	0	1
5995	0	1	0	0	1
4034	0	0	0	0	1
1089	0	0	0	0	1
8033	0	1	1	1	1
1231	0	0	1	1	1
904	0	1	1	0	1
48516	0	0	0	0	1
1197	0	1	0	0	1
1148	0	0	0	1	1
2762	1	1	0	0	1
2459	0	1	1	0	1
1704	0	1	0	0	1
112556	0	1	0	1	1
7099	0	0	0	0	1
6947	0	0	0	0	1
150	0	0	1	0	1
112175	0	0	0	0	1
508	0	1	0	0	1
130284	0	0	0	0	1
3730	0	0	0	1	1
86781	0	1	1	0	1
858	0	0	1	0	1
58559	0	0	0	0	1
1197	0	1	0	0	1
112552	0	0	0	0	1
2959	0	0	0	0	1
3462	0	1	0	1	1
1273	0	0	1	0	1
1266	0	0	0	0	1
81845	0	0	1	1	1
8368	0	1	0	0	1
1210	0	0	0	0	1
63082	0	1	0	0	0
1035	0	0	0	0	1
1212	0	1	0	0	1
5971	0	1	0	0	1
97304	0	0	0	0	1
48516	0	0	0	0	1
5971	0	1	0	0	1
318	0	0	0	0	1
89039	1	1	0	0	1
2019	0	0	0	0	1
7123	0	1	0	0	1
7153	0	0	0	0	1
919	0	0	0	1	1
44199	0	0	0	1	1
5971	0	1	0	0	1
5971	0	1	0	0	1
48516	0	0	0	0	1
41997	0	0	0	0	1
2700	0	1	0	0	1
104841	0	0	1	1	1
318	0	0	0	0	1
3470	0	0	0	0	1
17	0	1	1	1	0
1953	0	0	0	0	1
750	0	0	0	0	1
916	0	1	1	1	1
1219	0	1	1	1	1
1207	0	0	1	0	1
36529	0	1	0	0	1
3462	0	1	0	1	1
1204	0	1	0	0	1
6643	0	1	0	1	1
5291	0	1	0	0	1
72998	0	0	0	0	1
541	0	1	0	0	1
5952	0	1	0	0	1
1230	0	1	0	0	1
76251	0	0	0	0	1
1234	0	0	0	0	1
1252	0	1	0	0	1
3307	0	0	0	0	1
6669	0	1	0	1	0
116797	0	1	0	0	1
1732	0	1	0	0	1
1704	0	1	0	0	1
508	0	1	0	0	1
117176	0	0	0	1	1
89774	0	1	1	0	1
50	0	0	0	0	1
114028	0	0	0	1	1
2019	0	0	0	0	1
84187	0	1	0	0	1
112175	0	0	0	0	1
36517	0	0	1	1	1
110	0	0	0	0	1
912	0	1	1	0	1
1193	0	1	0	0	1
112290	1	0	1	1	1
103339	0	0	1	0	1
2019	0	0	0	0	1
112556	0	1	0	1	1
3916	0	0	0	0	1
1222	0	0	0	0	1
55098	0	0	1	0	1
750	0	0	0	0	1
114935	0	0	0	0	1
5291	0	1	0	0	1
78499	1	1	1	0	1
1284	0	1	1	1	1
76093	0	1	0	0	1
92210	0	1	1	0	1
912	0	1	1	0	1
3471	0	0	0	0	1
1208	0	0	0	0	1
5008	0	1	0	0	1
3462	0	1	0	1	1
5618	0	1	0	0	1
104944	0	1	1	0	1
2019	0	0	0	0	1
59784	0	0	0	0	1
134853	0	1	0	0	1
1244	0	0	1	1	1
3030	0	1	0	0	1
1291	0	0	1	0	1
1207	0	0	1	0	1
1673	1	1	1	0	1
96821	1	1	1	1	1
88125	0	1	0	0	1
115617	0	1	0	0	1
6643	0	1	0	1	1
916	0	1	1	1	1
8914	0	0	0	0	1
5291	0	1	0	0	1
923	0	0	0	0	1
1276	1	0	0	1	1
71899	0	1	0	1	1
953	0	1	0	0	1
7361	0	0	0	1	1
58559	0	0	0	0	1
5291	0	1	0	0	1
3578	0	0	0	0	1
48780	0	1	0	0	1
6643	0	1	0	1	1
1347	0	1	1	0	1
1961	0	1	0	0	1
913	0	0	0	0	1
7153	0	0	0	0	1
111759	0	0	0	0	1
4018	1	0	0	0	1
117176	0	0	0	1	1
111	0	1	0	1	1
2019	0	0	0	0	1
86882	0	1	0	0	1
1252	0	1	0	0	1
115210	0	1	0	0	1
99114	0	1	0	0	1
38061	0	1	0	0	1
750	0	0	0	0	1
46578	0	0	1	1	1
79091	0	0	0	0	1
2076	0	1	0	0	1
79132	0	0	0	0	1
5952	0	1	0	0	1
115713	0	0	0	1	1
49272	0	0	0	0	1
858	0	0	1	0	1
109487	0	0	0	0	1
904	0	1	1	0	1
904	0	1	1	0	1
76093	0	1	0	0	1
3307	0	0	0	0	1
235	0	0	0	0	1
1270	0	1	0	0	1
6787	0	0	0	0	1
58803	0	1	0	1	1
3996	0	1	0	0	1
59315	0	0	0	0	1
5952	0	1	0	0	1
922	0	1	1	1	1
4226	0	0	0	1	1
5291	0	1	0	0	1
5064	0	1	0	0	1
3671	0	0	0	0	1
112852	0	1	0	0	1
48516	0	0	0	0	1
50	0	0	0	0	1
25850	1	1	1	1	0
1270	0	1	0	0	1
64839	0	1	1	0	1
1079	0	1	0	0	1
3911	0	0	0	0	1
1284	0	1	1	1	1
54286	0	0	0	0	1
2161	0	1	0	0	1
59315	0	0	0	0	1
122882	0	0	0	0	1
4239	0	0	1	1	1
109487	0	0	0	0	1
79242	1	1	1	1	0
116797	0	1	0	0	1
6947	0	0	0	0	1
6539	0	1	0	0	1
296	0	0	0	1	1
50	0	0	0	0	1
589	0	0	0	0	1
32	0	0	0	0	1
1230	0	1	0	0	1
318	0	0	0	0	1
1234	0	0	0	0	1
81845	0	0	1	1	1
103141	0	1	0	0	1
8132	0	1	0	0	1
103335	0	0	1	0	1
112552	0	0	0	0	1
3035	0	0	0	1	1
1230	0	1	0	0	1
2000	0	1	0	0	1
84601	0	1	0	0	1
104944	0	1	1	0	1
50	0	0	0	0	1
98243	0	1	0	0	1
3471	0	0	0	0	1
2762	1	1	0	0	1
5618	0	1	0	0	1
5971	0	1	0	0	1
86781	0	1	1	0	1
2174	0	0	1	1	1
91542	0	0	0	1	1
3578	0	0	0	0	1
6643	0	1	0	1	1
2712	0	1	0	1	1
122882	0	0	0	0	1
50	0	0	0	0	1
132456	0	1	0	0	1
97938	0	1	0	0	1
527	0	1	0	0	1
4144	0	0	0	1	1
3949	0	1	0	0	1
115569	0	0	0	0	1
296	0	0	0	1	1
72720	0	1	0	0	1
3468	0	1	0	0	1
2087	0	0	0	0	1
4993	0	0	0	0	1
5008	0	1	0	0	1
4144	0	0	0	1	1
4306	1	1	0	0	1
111	0	1	0	1	1
908	0	0	0	0	1
1196	0	0	1	0	1
7153	0	0	0	0	1
5690	0	1	0	0	0
2019	0	0	0	0	1
32497	0	1	0	0	1
1148	0	0	0	1	1
6350	0	1	0	0	1
908	0	0	0	0	1
908	0	0	0	0	1
2905	0	0	0	0	1
3147	0	1	0	0	1
104944	0	1	1	0	1
79132	0	0	0	0	1
109374	0	1	0	0	1
1207	0	0	1	0	1
904	0	1	1	0	1
2716	0	0	0	0	1
3967	0	1	0	0	1
2762	1	1	0	0	1
3462	0	1	0	1	1
4993	0	0	0	0	1
111	0	1	0	1	1
1945	0	0	0	0	1
1393	1	0	0	1	0
93510	0	0	0	0	1
55098	0	0	1	0	1
81845	0	0	1	1	1
40815	0	0	1	1	1
4848	0	1	1	0	0
589	0	0	0	0	1
7361	0	0	0	1	1
116797	0	1	0	0	1
2959	0	0	0	0	1
628	0	1	0	1	1
3307	0	0	0	0	1
318	0	0	0	0	1
112175	0	0	0	0	1
99114	0	1	0	0	1
6711	0	1	0	0	1
47099	0	1	0	1	1
1252	0	1	0	0	1
3996	0	1	0	0	1
106696	0	1	1	0	1
1193	0	1	0	0	1
903	0	1	0	0	1
4993	0	0	0	0	1
5971	0	1	0	0	1
3006	0	1	0	0	1
58559	0	0	0	0	1
1281	0	0	0	0	1
608	0	1	0	0	1
926	0	1	0	1	1
1387	0	1	0	0	1
541	0	1	0	0	1
922	0	1	1	1	1
5971	0	1	0	0	1
288	0	0	0	0	1
916	0	1	1	1	1
1266	0	0	0	0	1
1207	0	0	1	0	1
4011	0	1	0	0	1
1207	0	0	1	0	1
750	0	0	0	0	1
76093	0	1	0	0	1
7817	0	0	0	0	1
129354	0	0	0	0	1
38061	0	1	0	0	1
122892	0	0	1	0	1
48774	0	0	0	0	1
2067	0	1	0	0	1
555	0	0	0	0	1
922	0	1	1	1	1
60684	0	1	0	0	1
3301	1	1	0	0	1
1207	0	0	1	0	1
5618	0	1	0	0	1
95654	0	1	0	0	0
908	0	0	0	0	1
527	0	1	0	0	1
89864	1	1	0	1	1
5971	0	1	0	0	1
908	0	0	0	0	1
92643	0	1	0	0	1
593	0	1	0	0	1
1222	0	0	0	0	1
127565	0	1	0	1	1
90430	1	1	1	0	1
77800	0	0	0	0	1
1291	0	0	1	0	1
1035	0	0	0	0	1
81834	0	1	0	0	1
1777	1	1	1	0	1
104944	0	1	1	0	1
953	0	1	0	0	1
1284	0	1	1	1	1
1203	0	0	0	0	1
1207	0	0	1	0	1
104913	0	0	1	1	1
5291	0	1	0	0	1
908	0	0	0	0	1
110553	0	0	0	0	1
904	0	1	1	0	1
104944	0	1	1	0	1
912	0	1	1	0	1
114028	0	0	0	1	1
64614	0	1	0	0	1
50	0	0	0	0	1
102194	0	0	1	0	1
4649	1	0	1	1	1
904	0	1	1	0	1
7361	0	0	0	1	1
5618	0	1	0	0	1
2730	0	0	0	0	1
109487	0	0	0	0	1
3578	0	0	0	0	1
109487	0	0	0	0	1
84716	0	1	1	1	1
2804	0	0	1	0	1
266	0	1	0	0	1
6777	0	0	0	0	1
2858	0	1	0	0	0
78499	1	1	1	0	1
109487	0	0	0	0	1
3435	0	1	0	0	1
96737	0	0	0	0	1
2797	0	1	1	1	1
8665	0	1	0	0	1
1197	0	1	0	0	1
905	0	1	0	0	1
7815	0	0	0	0	1
2019	0	0	0	0	1
30810	1	1	1	0	1
31658	0	1	0	0	1
68954	0	1	0	0	1
3114	1	1	0	0	1
161	0	0	0	0	1
7153	0	0	0	0	1
2396	0	0	0	0	1
150	0	0	1	0	1
48516	0	0	0	0	1
1193	0	1	0	0	1
318	0	0	0	0	1
54286	0	0	0	0	1
102445	0	0	0	0	1
48516	0	0	0	0	1
1136	0	0	1	0	1
50	0	0	0	0	1
1304	1	0	1	0	1
2423	1	1	0	1	0
48780	0	1	0	0	1
3156	0	1	0	1	1
99114	0	1	0	0	1
115210	0	1	0	0	1
2329	0	0	0	0	1
1961	0	1	0	0	1
858	0	0	1	0	1
111	0	1	0	1	1
48780	0	1	0	0	1
1200	0	0	0	0	1
923	0	0	0	0	1
3435	0	1	0	0	1
48394	0	0	0	0	1
97921	0	1	1	1	1
3147	0	1	0	0	1
2019	0	0	0	0	1
112852	0	1	0	0	1
911	0	1	0	0	1
91529	0	0	0	0	1
1212	0	1	0	0	1
2791	0	0	1	0	1
86781	0	1	1	0	1
122892	0	0	1	0	1
1266	0	0	0	0	1
50	0	0	0	0	1
608	0	1	0	0	1
1907	0	0	0	0	1
30749	0	0	1	0	1
2028	0	0	0	0	1
509	0	1	0	1	1
122882	0	0	0	0	1
4963	0	0	0	0	1
2762	1	1	0	0	1
1674	0	1	1	1	1
76093	0	1	0	0	1
3030	0	1	0	0	1
318	0	0	0	0	1
4226	0	0	0	1	1
115617	0	1	0	0	1
5008	0	1	0	0	1
126219	0	1	0	0	0
118700	0	0	1	1	1
1259	0	1	0	0	1
26082	0	0	0	0	1
48774	0	0	0	0	1
3160	0	1	0	0	1
34162	0	1	1	0	1
1206	0	1	0	0	1
7156	0	0	1	1	1
2858	0	1	0	0	0
64716	0	0	0	1	1
17	0	1	1	1	0
109374	0	1	0	0	1
1378	0	0	1	0	1
3114	1	1	0	0	1
1945	0	0	0	0	1
7153	0	0	0	0	1
8132	0	1	0	0	1
318	0	0	0	0	1
2028	0	0	0	0	1
48516	0	0	0	0	1
7153	0	0	0	0	1
57504	0	1	1	0	0
90357	0	1	0	0	1
81834	0	1	0	0	1
115617	0	1	0	0	1
2019	0	0	0	0	1
112290	1	0	1	1	1
46578	0	0	1	1	1
48780	0	1	0	0	1
2297	0	1	1	1	1
541	0	1	0	0	1
1291	0	0	1	0	1
109487	0	0	0	0	1
3925	0	1	1	0	1
118706	0	0	1	1	1
904	0	1	1	0	1
6377	0	0	0	0	1
3468	0	1	0	0	1
102445	0	0	0	0	1
899	0	1	0	0	1
3462	0	1	0	1	1
2019	0	0	0	0	1
4963	0	0	0	0	1
215	1	0	1	1	1
64285	0	1	0	1	0
5952	0	1	0	0	1
5388	0	0	0	0	1
54001	0	1	0	0	1
55290	0	1	0	0	1
750	0	0	0	0	1
7361	0	0	0	1	1
50	0	0	0	0	1
111362	0	0	0	0	1
5952	0	1	0	0	1
25	0	1	0	0	1
370	0	0	0	0	1
750	0	0	0	0	1
2762	1	1	0	0	1
1148	0	0	0	1	1
1258	0	0	1	1	1
1208	0	0	0	0	1
1148	0	0	0	1	1
100714	1	1	1	1	1
84716	0	1	1	1	1
58559	0	0	0	0	1
912	0	1	1	0	1
104283	0	1	0	0	1
3949	0	1	0	0	1
1945	0	0	0	0	1
54286	0	0	0	0	1
2542	0	0	0	0	1
1032	0	1	0	0	1
1204	0	1	0	0	1
7099	0	0	0	0	1
40815	0	0	1	1	1
8807	0	1	0	1	1
68358	0	0	0	0	1
912	0	1	1	0	1
296	0	0	0	1	1
4226	0	0	0	1	1
4226	0	0	0	1	1
1200	0	0	0	0	1
76093	0	1	0	0	1
318	0	0	0	0	1
55442	0	1	0	0	1
55098	0	0	1	0	1
2140	0	0	0	0	1
1234	0	0	0	0	1
26082	0	0	0	0	1
55814	0	0	0	0	1
7099	0	0	0	0	1
109374	0	1	0	0	1
1617	0	0	0	0	1
118896	0	0	0	0	1
3435	0	1	0	0	1
5690	0	1	0	0	0
4878	1	1	1	1	1
64614	0	1	0	0	1
1252	0	1	0	0	1
8958	1	0	1	0	1
3396	0	0	0	0	1
76093	0	1	0	0	1
36	0	0	0	0	1
1196	0	0	1	0	1
8961	0	1	0	0	1
1265	1	1	0	0	1
3262	0	1	0	0	1
750	0	0	0	0	1
94959	0	1	1	0	1
903	0	1	0	0	1
1291	0	0	1	0	1
4308	0	1	0	0	1
2028	0	0	0	0	1
58559	0	0	0	0	1
1265	1	1	0	0	1
7153	0	0	0	0	1
5971	0	1	0	0	1
3751	0	0	0	0	1
858	0	0	1	0	1
3462	0	1	0	1	1
1196	0	0	1	0	1
608	0	1	0	0	1
105504	0	0	0	0	1
26776	0	1	0	0	1
3730	0	0	0	1	1
131237	1	0	0	1	1
25	0	1	0	0	1
555	0	0	0	0	1
88125	0	1	0	0	1
2571	0	1	0	0	1
122882	0	0	0	0	1
56782	0	1	0	0	1
78499	1	1	1	0	1
1193	0	1	0	0	1
113741	0	0	0	0	1
1527	0	0	0	0	1
36529	0	1	0	0	1
2571	0	1	0	0	1
111	0	1	0	1	1
5418	0	0	0	0	1
111	0	1	0	1	1
1198	0	0	0	0	1
2019	0	0	0	0	1
102445	0	0	0	0	1
91658	0	1	0	0	1
1136	0	0	1	0	1
80463	0	1	0	0	1
1284	0	1	1	1	1
99114	0	1	0	0	1
5971	0	1	0	0	1
95	0	0	1	0	1
56367	1	1	0	0	1
4011	0	1	0	0	1
3224	0	0	0	1	1
1259	0	1	0	0	1
3000	0	1	0	0	1
111	0	1	0	1	1
68237	0	0	0	1	1
115713	0	0	0	1	1
104879	0	1	0	0	1
114082	0	0	0	0	1
122882	0	0	0	0	1
7153	0	0	0	0	1
38061	0	1	0	0	1
141	0	1	1	0	1
122924	0	0	0	0	1
5971	0	1	0	0	1
106920	0	1	0	0	1
80463	0	1	0	0	1
31658	0	1	0	0	1
527	0	1	0	0	1
57669	1	0	0	0	1
5008	0	1	0	0	1
590	0	0	0	0	1
1954	0	0	1	0	1
68157	0	1	0	0	1
112852	0	1	0	0	1
5108	0	1	0	0	1
7361	0	0	0	1	1
5971	0	1	0	0	1
778	0	1	0	0	1
5952	0	1	0	0	1
4011	0	1	0	0	1
903	0	1	0	0	1
5690	0	1	0	0	0
74458	0	1	1	0	1
5995	0	1	0	0	1
296	0	0	0	1	1
32554	0	0	0	0	1
1228	0	0	0	1	1
47099	0	1	0	1	1
1198	0	0	0	0	1
116797	0	1	0	0	1
79553	0	0	0	0	1
58559	0	0	0	0	1
79091	0	0	0	0	1
50	0	0	0	0	1
1212	0	1	0	0	1
1193	0	1	0	0	1
1244	0	0	1	1	1
88125	0	1	0	0	1
1252	0	1	0	0	1
1304	1	0	1	0	1
608	0	1	0	0	1
3114	1	1	0	0	1
1225	0	1	0	0	1
96821	1	1	1	1	1
56715	0	0	0	0	1
7254	0	1	0	0	1
50	0	0	0	0	1
5152	0	0	0	0	1
116797	0	1	0	0	1
904	0	1	1	0	1
71264	0	0	0	0	1
3578	0	0	0	0	1
1203	0	0	0	0	1
5008	0	1	0	0	1
912	0	1	1	0	1
81845	0	0	1	1	1
44199	0	0	0	1	1
858	0	0	1	0	1
1961	0	1	0	0	1
84152	0	1	0	0	1
38061	0	1	0	0	1
4963	0	0	0	0	1
3967	0	1	0	0	1
2502	0	1	0	0	0
2905	0	0	0	0	1
1203	0	0	0	0	1
111362	0	0	0	0	1
1136	0	0	1	0	1
1198	0	0	0	0	1
1617	0	0	0	0	1
8125	0	1	1	0	1
115617	0	1	0	0	1
1704	0	1	0	0	1
1136	0	0	1	0	1
908	0	0	0	0	1
112552	0	0	0	0	1
5105	0	1	1	1	1
91529	0	0	0	0	1
134853	0	1	0	0	1
5995	0	1	0	0	1
1178	0	1	0	0	1
7361	0	0	0	1	1
1035	0	0	0	0	1
97304	0	0	0	0	1
114180	0	0	1	0	1
88125	0	1	0	0	1
1347	0	1	1	0	1
1178	0	1	0	0	1
551	0	0	0	0	1
31658	0	1	0	0	1
31658	0	1	0	0	1
33660	0	1	0	0	1
31658	0	1	0	0	1
